,title,labelnumber,cluster_ID
538,t0160x0223y0143ps64.tif,16002230143.0,1
539,t0160x0287y0079ps64.tif,16002870079.0,1
540,t0160x0287y0143ps64.tif,16002870143.0,1
541,t0160x0351y0079ps64.tif,16003510079.0,0
542,t0160x0351y0143ps64.tif,16003510143.0,1
543,t0161x0095y0079ps64.tif,16100950079.0,0
544,t0161x0095y0143ps64.tif,16100950143.0,0
545,t0161x0159y0079ps64.tif,16101590079.0,0
546,t0161x0159y0143ps64.tif,16101590143.0,1
547,t0161x0223y0079ps64.tif,16102230079.0,0
548,t0161x0223y0143ps64.tif,16102230143.0,1
549,t0161x0287y0079ps64.tif,16102870079.0,0
550,t0161x0287y0143ps64.tif,16102870143.0,1
551,t0161x0351y0079ps64.tif,16103510079.0,0
552,t0161x0351y0143ps64.tif,16103510143.0,1
553,t0162x0095y0079ps64.tif,16200950079.0,0
554,t0162x0095y0143ps64.tif,16200950143.0,0
555,t0162x0159y0079ps64.tif,16201590079.0,0
556,t0162x0159y0143ps64.tif,16201590143.0,1
557,t0162x0223y0079ps64.tif,16202230079.0,0
558,t0162x0223y0143ps64.tif,16202230143.0,1
559,t0162x0287y0079ps64.tif,16202870079.0,0
560,t0162x0287y0143ps64.tif,16202870143.0,1
561,t0162x0351y0079ps64.tif,16203510079.0,1
562,t0162x0351y0143ps64.tif,16203510143.0,1
563,t0163x0095y0079ps64.tif,16300950079.0,0
564,t0163x0095y0143ps64.tif,16300950143.0,0
565,t0163x0159y0079ps64.tif,16301590079.0,0
566,t0163x0159y0143ps64.tif,16301590143.0,1
567,t0163x0223y0079ps64.tif,16302230079.0,1
568,t0163x0223y0143ps64.tif,16302230143.0,1
569,t0163x0287y0079ps64.tif,16302870079.0,0
570,t0163x0287y0143ps64.tif,16302870143.0,1
571,t0163x0351y0079ps64.tif,16303510079.0,1
572,t0163x0351y0143ps64.tif,16303510143.0,1
573,t0164x0095y0079ps64.tif,16400950079.0,0
574,t0164x0095y0143ps64.tif,16400950143.0,0
575,t0164x0159y0079ps64.tif,16401590079.0,0
576,t0164x0159y0143ps64.tif,16401590143.0,1
577,t0164x0223y0079ps64.tif,16402230079.0,1
578,t0164x0223y0143ps64.tif,16402230143.0,1
579,t0164x0287y0079ps64.tif,16402870079.0,0
580,t0164x0287y0143ps64.tif,16402870143.0,1
581,t0164x0351y0079ps64.tif,16403510079.0,1
582,t0164x0351y0143ps64.tif,16403510143.0,0
583,t0165x0095y0079ps64.tif,16500950079.0,0
584,t0165x0095y0143ps64.tif,16500950143.0,0
585,t0165x0159y0079ps64.tif,16501590079.0,0
586,t0165x0159y0143ps64.tif,16501590143.0,1
587,t0165x0223y0079ps64.tif,16502230079.0,1
588,t0165x0223y0143ps64.tif,16502230143.0,1
589,t0165x0287y0079ps64.tif,16502870079.0,0
590,t0165x0287y0143ps64.tif,16502870143.0,1
591,t0165x0351y0079ps64.tif,16503510079.0,1
592,t0165x0351y0143ps64.tif,16503510143.0,0
593,t0166x0095y0079ps64.tif,16600950079.0,0
594,t0166x0095y0143ps64.tif,16600950143.0,0
595,t0166x0159y0079ps64.tif,16601590079.0,0
596,t0166x0159y0143ps64.tif,16601590143.0,1
597,t0166x0223y0079ps64.tif,16602230079.0,1
598,t0166x0223y0143ps64.tif,16602230143.0,1
599,t0166x0287y0079ps64.tif,16602870079.0,0
600,t0027x0223y0143ps64.tif,2702230143.0,1
601,t0027x0287y0079ps64.tif,2702870079.0,1
